adsh,cik,name,countryba,stprba,cityba,accepted,form,period,fy,fp,Accounts Payable (Current),Accounts Receivable (Current),Accrued Liabilities (Current),Additional Paid-in Capital,Amortization of Intangibles,Cash From Ops,Net Income,Revenue,Share-based Compensation Expense,Shareholder Equity,Total Assets,ROE,ROA,ROI,Current Ratio,Debt to Equity,Profit Margin,Asset Turnover,Risk Flag,Risk Category
0001437749-21-002077,1084869,1 800 FLOWERS COM INC,US,NY,CARLE PLACE,2021-02-05 12:10:00.0,10-Q,20201231.0,2021.0,Q2,25306000.0,72590000.0,285822000.0,,,162156000.0,74152000.0,,1060000.0,342711000.0,1222260000.0,0.21636889390769481,0.06066794299085301,0.06195058456715964,2.8684896862404172,2.566445197265334,,,True,High Risk
0001437749-21-002090,310354,STANDEX INTERNATIONAL CORP/DE/,US,NH,SALEM,2021-02-05 14:32:00.0,10-Q,20201231.0,2021.0,Q2,54910000.0,100585000.0,59287000.0,,,21660000.0,21094000.0,,,461632000.0,958657000.0,0.04569440593373077,0.022003698924641452,0.0233406030670088,1.831815698415589,1.0766692950228753,,,True,High Risk
0001437749-21-002102,58361,"LEE ENTERPRISES, INC",US,IA,DAVENPORT,2021-02-05 16:28:00.0,10-Q,20201231.0,2021.0,Q1,17163000.0,52598000.0,44278000.0,,104000.0,10361000.0,5320000.0,,,-38484000.0,864057000.0,-0.13823926826733188,0.00615700121635494,0.006281777884835646,3.0646157431684435,-23.45236981602744,,,True,High Risk
0001437749-21-002157,842023,BIO-TECHNE CORP,US,MN,MINNEAPOLIS,2021-02-08 06:31:00.0,10-Q,20201231.0,2021.0,Q2,23090000.0,128243000.0,13973000.0,481004000.0,30804000.0,110957000.0,14398000.0,,1000000.0,1165589000.0,2027589000.0,0.012352553086894265,0.007101044639717418,0.007182842196479021,5.55404937202252,0.7395402667664159,,,True,High Risk
0001437749-21-002224,1101396,"DELTA APPAREL, INC",US,SC,GREENVILLE,2021-02-08 16:11:00.0,10-Q,20201231.0,2021.0,Q1,49800000.0,60146000.0,20174000.0,,500000.0,-4857000.0,883000.0,,900000.0,143210000.0,420231000.0,0.006165770546749529,0.0021012252784777894,0.0023837097867079157,1.2077510040160642,1.9343691083024928,,,True,High Risk
0001437749-21-002312,7623,ARTS WAY MANUFACTURING CO INC,US,IA,ARMSTRONG,2021-02-09 14:39:00.0,10-K,20201130.0,2020.0,FY,1205313.0,2390604.0,1279312.0,,,807753.0,-1419586.0,22409123.0,195416.0,13037075.0,19347000.0,-0.1088883817880928,-0.07337499353904998,-0.07824994445114172,1.98338854720724,0.4839985196065835,-0.06334857459615889,1.1582737892179666,True,High Risk
0001437749-21-002328,787253,NATURAL ALTERNATIVES INTERNATIONAL INC,US,CA,CARLSBAD,2021-02-09 16:16:00.0,10-Q,20201231.0,2021.0,Q2,12509000.0,17062000.0,2809000.0,,,4808000.0,476000.0,,300000.0,76084000.0,125519000.0,0.006256243099731875,0.003792254559070738,0.004212016635695956,1.363977935886162,0.649742389990011,,,True,High Risk
0001437749-21-002332,13573,BOWL AMERICA INC,US,VA,ALEXANDRIA,2021-02-09 16:17:00.0,10-Q,20201231.0,2021.0,Q2,269373.0,,932528.0,,,2501099.0,-1039505.0,,,22517017.0,28613309.0,-0.04616530688767522,-0.03632942278713727,-0.03667468766511468,,0.2707415462714266,,,True,High Risk
0001437749-21-002347,728387,"ISORAY, INC.",US,WA,RICHLAND,2021-02-09 16:56:00.0,10-Q,20201231.0,2021.0,Q2,,,,102205000.0,,-1931000.0,-816000.0,,43000.0,7680000.0,8699000.0,-0.10625,-0.09380388550408093,,,0.13268229166666667,,,True,High Risk
0001437749-21-002374,25895,CROWN CRAFTS INC,US,LA,GONZALES,2021-02-10 06:47:00.0,10-Q,20201231.0,2021.0,Q3,2972000.0,18200000.0,,54418000.0,596000.0,7187000.0,5843000.0,,40000.0,42441000.0,65806000.0,0.13767347611978983,0.08879129562653862,0.09299105579781647,6.123822341857335,0.5505289696284253,,,True,High Risk
0001437749-21-002411,924383,GENASYS INC.,US,CA,SAN DIEGO,2021-02-10 12:26:00.0,10-Q,20201231.0,2021.0,Q1,1370000.0,3159000.0,7848000.0,,182000.0,-1781000.0,620000.0,,5000.0,52657000.0,70603000.0,0.011774313006817708,0.00878149653697435,0.008955266996952321,2.305839416058394,0.34080938906508157,,,True,High Risk
0001437749-21-002477,1502377,"CONTANGO ORE, INC.",US,TX,HOUSTON,2021-02-10 20:40:00.0,10-Q,20201231.0,2021.0,Q2,83158.0,,1006237.0,61302249.0,,-545817.0,-1851334.0,,882881.0,8342564.0,3084162.0,-0.22191427000140485,-0.6002713216750611,-0.6169048758348873,,-0.6303100581547831,,,True,High Risk
0001437749-21-002584,768408,CYANOTECH CORP,US,HI,KAILUA KONA,2021-02-11 16:02:00.0,10-Q,20201231.0,2021.0,Q3,2137000.0,2154000.0,849000.0,,,204000.0,171000.0,,5000.0,14909000.0,31787000.0,0.011469582131598363,0.005379557680812911,0.005767284991568297,1.0079550772110435,1.1320678784626736,,,True,High Risk
0001437749-21-002617,1574596,NEW HOME CO INC.,US,CA,IRVINE,2021-02-11 16:46:00.0,10-K,20201231.0,2020.0,FY,,,,,,-139685000.0,-32819000.0,,0.0,232647000.0,495699000.0,-0.14106779799438635,-0.06620751706176531,,,1.1306915627538718,,,True,High Risk
0001437749-21-002627,1385818,"AYTU BIOSCIENCE, INC",US,CO,ENGLEWOOD,2021-02-11 16:57:00.0,10-Q,20201231.0,2021.0,Q2,11824560.0,7001068.0,7849855.0,,1584580.0,-9087054.0,-4929030.0,15147000.0,162000.0,7087818.0,152836330.0,-0.6954227662166269,-0.03225038183002693,-0.03495474172120526,0.592078521314958,20.563241324763137,-0.3254129530600119,0.09910601752868575,True,High Risk
0001437749-21-002630,1029744,SONIC FOUNDRY INC,US,WI,MADISON,2021-02-11 17:09:00.0,10-Q,20201231.0,2021.0,Q1,2689000.0,6250000.0,2565000.0,,94000.0,-418000.0,-820000.0,,52000.0,-6253000.0,22629000.0,0.13113705421397728,-0.03623668743647532,-0.041123370110330994,2.324284120490889,-4.618902926595235,,,True,High Risk
0001437749-21-002639,1378590,"BRIDGELINE DIGITAL, INC.",US,MA,WOBURN,2021-02-11 17:27:00.0,10-Q,20201231.0,2021.0,Q1,1311000.0,665000.0,599000.0,,237000.0,110000.0,136000.0,,2000.0,3796000.0,10660000.0,0.03582718651211802,0.01275797373358349,0.014547010375441224,0.5072463768115942,1.8082191780821917,,,True,High Risk
0001437749-21-002669,866609,ION GEOPHYSICAL CORP,US,TX,HOUSTON,2021-02-11 21:55:00.0,10-K,20201231.0,2020.0,FY,49316000.0,,16363000.0,,,7098000.0,-37225000.0,,2043000.0,-36820000.0,193593000.0,1.0109994568169474,-0.19228484500989187,-0.2580106323253187,,-6.257821835958718,,,True,High Risk
0001437749-21-002732,783412,DAILY JOURNAL CORP,US,CA,LOS ANGELES,2021-02-12 13:17:00.0,10-Q,20201231.0,2020.0,Q1,3926000.0,6727000.0,5005000.0,,,-3126000.0,14210000.0,,,137700000.0,254859000.0,0.10319535221496005,0.05575632016134412,0.05662866183403538,1.7134488028527763,0.8508278867102397,,,True,High Risk
0001437749-21-002735,1006830,CONSUMERS BANCORP INC /OH/,US,OH,MINERVA,2021-02-12 13:20:00.0,10-Q,20201231.0,2021.0,Q2,,,,,7000.0,2214000.0,1440000.0,,,51166000.0,754060000.0,0.028143689168588514,0.0019096623610853247,,,13.737521010045734,,,True,High Risk
0001437749-21-002772,1307954,HUNTSMAN CORP,US,TX,THE WOODLANDS,2021-02-12 14:17:00.0,10-K,20201231.0,2020.0,FY,842000000.0,,458000000.0,,33000000.0,253000000.0,337000000.0,1115000000.0,27000000.0,3519000000.0,8713000000.0,0.09576584256891162,0.03867783771376105,0.04281539829754796,,1.4759874964478545,0.3022421524663677,0.12796970044760703,True,High Risk
0001437749-21-002781,1016504,INTEGRATED BIOPHARMA INC,US,NJ,HILLSIDE,2021-02-12 15:06:00.0,10-Q,20201231.0,2021.0,Q2,4358000.0,4537000.0,,,,1058000.0,312000.0,,,1893000.0,22944000.0,0.1648177496038035,0.013598326359832637,0.016786828795867858,1.0410738871041763,11.120443740095087,,,True,High Risk
0001437749-21-002784,1439095,MRC GLOBAL INC.,US,TX,HOUSTON,2021-02-12 15:37:00.0,10-K,20201231.0,2020.0,FY,,319000000.0,94000000.0,1739000000.0,26000000.0,-11000000.0,74000000.0,,1000000.0,759000000.0,1781000000.0,0.09749670619235837,0.041549691184727684,,,1.3465085638998682,,,True,High Risk
0001437749-21-002793,849401,"ADM TRONICS UNLIMITED, INC.",US,NJ,NORTHVALE,2021-02-12 16:05:00.0,10-Q,20201231.0,2021.0,Q3,365475.0,860539.0,136188.0,33294069.0,,239773.0,-119545.0,,0.0,3338899.0,5053089.0,-0.03580371853116851,-0.02365780614590402,-0.025502313117078325,2.3545769204459948,0.513399776393356,,,True,High Risk
0001437749-21-002802,1710366,CONSOL ENERGY INC.,US,PA,CANONSBURG,2021-02-12 16:16:00.0,10-K,20201231.0,2020.0,FY,106223000.0,118289000.0,243395000.0,,,413525000.0,152976000.0,1021643000.0,11161000.0,553519000.0,2523366000.0,0.2763699168411563,0.060623785847950716,0.06328793952198938,1.1135912184743417,3.5587703403135214,0.14973527934904854,0.40487309411318056,True,High Risk
0001437749-21-002927,1005101,CONCIERGE TECHNOLOGIES INC,US,CA,SAN CLEMENTE,2021-02-16 10:13:00.0,10-Q,20201231.0,2021.0,Q2,1363672.0,1535480.0,,,85085.0,56843.0,3571222.0,9961822.0,114292.0,17193330.0,29697577.0,0.20770973394915354,0.12025297552052816,0.12604058635758114,1.1259892408145067,0.7272731344073545,0.35849084635320727,0.33544224836928616,False,Low Risk
0001437749-21-002961,1165320,GB SCIENCES INC,US,NV,LAS VEGAS,2021-02-16 14:16:00.0,10-Q,20201231.0,2021.0,Q3,1913049.0,233039.0,1110525.0,,,-4248291.0,1344474.0,2830932.0,51050.0,17155999.0,10248848.0,0.07836757276565474,0.1311829388044393,0.1612891577640008,0.12181548930529223,-0.4026084986365411,0.47492274628991443,0.276219532185471,True,High Risk
0001437749-21-002979,1508348,"AMERICANN, INC.",US,CO,DENVER,2021-02-16 16:02:00.0,10-Q,20201231.0,2021.0,Q1,,,,,,-603548.0,1017985.0,34691.0,108522.0,6110676.0,14866289.0,0.16659122493157877,0.0684760668920132,,,1.4328386908420607,29.34435444351561,0.002333534616473553,True,High Risk
0001437749-21-003019,1023844,NATIONAL HOLDINGS CORP,US,NY,NEW YORK,2021-02-16 17:01:00.0,10-Q,20201231.0,2021.0,Q1,,,,,595000.0,-6326000.0,-1593000.0,1000.0,907000.0,46635000.0,96501000.0,-0.034158893534898684,-0.016507600957503032,,,1.0692827275651335,-1593.0,1.036258691619776e-05,True,High Risk
0001437749-21-003217,719413,HECLA MINING CO/DE/,US,ID,COEUR D'ALENE,2021-02-18 13:22:00.0,10-K,20201231.0,2020.0,FY,,27864000.0,,,,94221000.0,-26563000.0,,3600000.0,1461277000.0,2667724000.0,-0.01817793614762978,-0.009957176979327697,,,0.8256114343823929,,,True,High Risk
0001437749-21-003221,26780,DANA INC,US,OH,MAUMEE,2021-02-18 13:36:00.0,10-K,20201231.0,2020.0,FY,1255000000.0,1201000000.0,308000000.0,,20000000.0,568000000.0,-31000000.0,,14000000.0,1758000000.0,7376000000.0,-0.01763367463026166,-0.004202819956616052,-0.005064531939225617,0.9569721115537848,3.1956769055745164,,,True,High Risk
0001437749-21-003413,1443669,PROTO LABS INC,US,MN,MAPLE PLAIN,2021-02-19 15:38:00.0,10-K,20201231.0,2020.0,FY,16804000.0,57877000.0,,284848000.0,3000000.0,122929000.0,50867000.0,,6661000.0,644356000.0,744204000.0,0.07894238588606299,0.06835088228496487,0.06992988726972779,3.4442394667936207,0.15495781834886305,,,True,High Risk
0001437749-21-003415,1047335,NATIONAL HEALTHCARE CORP,US,TN,MURFREESBORO,2021-02-19 15:56:00.0,10-K,20201231.0,2020.0,FY,,89670000.0,,,,98435000.0,58964000.0,45081000.0,2453000.0,795177000.0,1362132000.0,0.07415204413608542,0.043288022012550914,,,0.7129922017362172,1.3079567888911072,0.033095911409466924,True,High Risk
0001437749-21-003526,1088638,"MASTERMIND, INC.",US,GA,ATLANTA,2021-02-22 06:04:00.0,10-K,20200930.0,2020.0,FY,,747472.0,,,,-110342.0,-753945.0,,,1787619.0,2316429.0,-0.4217593346233174,-0.3254772755823727,,,0.2958180686152922,,,True,High Risk
0001437749-21-003615,1611647,"FRESHPET, INC.",US,NJ,SECAUCUS,2021-02-22 16:11:00.0,10-K,20201231.0,2020.0,FY,16452000.0,18438000.0,15371000.0,600388000.0,,21193000.0,-3521000.0,,10900000.0,131265000.0,434388000.0,-0.026823601112253837,-0.008105656694015488,-0.0084247348876383,1.1207148067104304,2.3092446577534,,,True,High Risk
0001437749-21-003646,39092,FRIEDMAN INDUSTRIES INC,US,TX,LONGVIEW,2021-02-22 16:56:00.0,10-Q,20201231.0,2021.0,Q3,,12133375.0,,29852154.0,,14627833.0,-881003.0,,376363.0,69352898.0,79369221.0,-0.012703189418270597,-0.011100058547884702,,,0.14442544275511024,,,True,High Risk
0001437749-21-003648,1107843,"QUALYS, INC.",US,CA,FOSTER CITY,2021-02-22 17:01:00.0,10-K,20201231.0,2020.0,FY,731000.0,100179000.0,29833000.0,,6300000.0,180086000.0,57304000.0,94801000.0,40035000.0,404482000.0,736819000.0,0.14167255897666645,0.07777215299822617,0.07784938757322495,137.0437756497948,0.8216360678596328,0.6044661976139493,0.12866253448947435,False,Low Risk
0001437749-21-003651,33488,ESCALADE INC,US,IN,EVANSVILLE,2021-02-22 17:11:00.0,10-K,20201231.0,2020.0,FY,,65280000.0,24271000.0,,1500000.0,2633000.0,241000.0,,5000.0,139156000.0,220705000.0,0.0017318692690218172,0.0010919553249813098,,,0.5860257552674696,,,True,High Risk
0001437749-21-003662,861459,GRANITE CONSTRUCTION INC,US,CA,WATSONVILLE,2021-02-22 17:27:00.0,10-K,20191231.0,2019.0,FY,256757000.0,,,567033000.0,18900000.0,146195000.0,-24242000.0,,10200000.0,1141471000.0,2427150000.0,-0.021237508443052867,-0.00998784582741075,-0.011169405725138259,,1.12633522884068,,,True,High Risk
0001437749-21-003666,1463913,US ALLIANCE CORP,US,KS,TOPEKA,2021-02-22 17:52:00.0,10-K,20201231.0,2020.0,FY,,,,,,2270041.0,599208.0,11966286.0,,12632666.0,54939249.0,0.04743321797631632,0.010906738095382411,,,3.3489829462759486,0.050074684827021515,0.21780942072943152,True,High Risk
0001437749-21-003667,728535,HUNT J B TRANSPORT SERVICES INC,US,AR,LOWELL,2021-02-22 18:09:00.0,10-K,20201231.0,2020.0,FY,,1011829000.0,,,8600000.0,1087841000.0,489585000.0,,14572000.0,1839325000.0,5470854000.0,0.26617645060008427,0.08948968479144206,,,1.9743813627281748,,,True,High Risk
0001437749-21-003766,879101,KIMCO REALTY CORP,US,NY,JERICHO,2021-02-23 15:39:00.0,10-K,20201231.0,2020.0,FY,,,,,,637936000.0,1000833000.0,1057893000.0,23700000.0,5608044000.0,11614498000.0,0.17846382802987992,0.08617100799363003,,,1.0710425952435465,0.9460625980132206,0.09108383332624449,True,High Risk
0001437749-21-003789,1442145,"VERISK ANALYTICS, INC.",US,NJ,JERSEY CITY,2021-02-23 16:20:00.0,10-K,20201231.0,2020.0,FY,,432400000.0,,2490900000.0,165900000.0,934400000.0,598700000.0,,38500000.0,1925400000.0,7561800000.0,0.31094837436376854,0.079174270676294,,,2.9273917108133376,,,True,High Risk
0001437749-21-003793,1474735,GENERAC HOLDINGS INC.,US,WI,WAUKESHA,2021-02-23 16:30:00.0,10-K,20201231.0,2020.0,FY,261977000.0,374906000.0,,,32280000.0,247227000.0,238257000.0,,4998000.0,1032382000.0,2426314000.0,0.230783760274782,0.09819710062259047,0.11008313400362328,1.4310645591025166,1.3502095154700489,,,True,High Risk
0001437749-21-003817,1088638,"MASTERMIND, INC.",US,GA,ATLANTA,2021-02-23 17:08:00.0,10-Q/A,20201231.0,2021.0,Q1,,747472.0,,,,-394377.0,49474.0,,,1174847.0,2316429.0,0.04211101530667397,0.02135787455605158,,,0.9716856748155291,,,True,High Risk
0001437749-21-003966,1012019,RUSH ENTERPRISES INC TX,US,TX,NEW BRAUNFELS,2021-02-24 16:27:00.0,10-K,20201231.0,2020.0,FY,,172481000.0,151830000.0,437646000.0,,215364000.0,139062000.0,5506190000.0,19400000.0,1268037000.0,2985393000.0,0.10966714693656415,0.04658080192457074,,,1.3543421840214442,0.025255575997195884,1.84437693797768,True,High Risk
0001437749-21-004032,1120370,"BROADWIND, INC.",US,IL,CICERO,2021-02-25 11:50:00.0,10-K,20201231.0,2020.0,FY,21876000.0,15337000.0,6307000.0,384749000.0,733000.0,,-4523000.0,,958000.0,43362000.0,119682000.0,-0.10430791937641253,-0.037791814976354005,-0.046244606670347424,0.7010879502651307,1.7600664176006642,,,True,High Risk
0001437749-21-004045,97134,TENNANT CO,US,MN,EDEN PRAIRIE,2021-02-25 13:14:00.0,10-K,20201231.0,2020.0,FY,94100000.0,195400000.0,,,20800000.0,80000000.0,33400000.0,,6000000.0,404800000.0,1082600000.0,0.0825098814229249,0.030851653426935157,0.03378856853818918,2.0765143464399576,1.6744071146245059,,,True,High Risk
0001437749-21-004048,43196,GRAY TELEVISION INC,US,GA,ATLANTA,2021-02-25 13:50:00.0,10-K,20201231.0,2020.0,FY,11000000.0,425000000.0,29000000.0,,105000000.0,323000000.0,211000000.0,,16000000.0,1753000000.0,7643000000.0,0.12036508841985168,0.02760696061755855,0.027646750524109014,38.63636363636363,3.3599543639475185,,,True,High Risk
0001437749-21-004057,1172358,"DORCHESTER MINERALS, L.P.",US,TX,DALLAS,2021-02-25 14:56:00.0,10-K,20201231.0,2020.0,FY,,,,,,66109000.0,52765000.0,,,,116883000.0,,0.4514343403232292,,,,,,True,High Risk
0001437749-21-004100,917470,OLYMPIC STEEL INC,US,OH,BEDFORD HEIGHTS,2021-02-25 16:06:00.0,10-K,20201231.0,2020.0,FY,69452000.0,151601000.0,,,1554000.0,-50501000.0,33759000.0,,643000.0,272583000.0,649555000.0,0.12384851586489252,0.05197250425291161,0.05819483781328488,2.1828169095202443,1.3829622536988733,,,True,High Risk
0001437749-21-004108,1158114,"APPLIED OPTOELECTRONICS, INC.",US,TX,SUGAR LAND,2021-02-25 16:09:00.0,10-K,20201231.0,2020.0,FY,32828000.0,43042000.0,18511000.0,,500000.0,14029000.0,-9616000.0,,11120000.0,333276000.0,480805000.0,-0.02885296270958605,-0.019999792015474048,-0.021465387731959454,1.3111368344096503,0.4426631380597463,,,True,High Risk
0001437749-21-004113,1160958,INPHI CORP,US,CA,SAN JOSE,2021-02-25 16:17:00.0,10-K,20201231.0,2020.0,FY,18771000.0,111436000.0,,654883000.0,91717000.0,78159000.0,-95751000.0,,111247000.0,353710000.0,1008236000.0,-0.27070481467869156,-0.09496883666125788,-0.0967704769749309,5.93660433647648,1.8504594159056855,,,True,High Risk
0001437749-21-004114,861459,GRANITE CONSTRUCTION INC,US,CA,WATSONVILLE,2021-02-25 16:17:00.0,10-Q,20200331.0,2020.0,Q1,216150000.0,,,566497000.0,,-36364000.0,-62470000.0,,,1176186000.0,2384375000.0,-0.05311234787695143,-0.026199737876802097,-0.028811585513496062,,1.027209131889004,,,True,High Risk
0001437749-21-004115,72444,"VAXART, INC.",US,CA,SOUTH SAN FRANCISCO,2021-02-25 16:20:00.0,10-K,20201231.0,2020.0,FY,852000.0,334000.0,4799000.0,272274000.0,1732000.0,-14548000.0,2314000.0,,4358000.0,-38722000.0,152582000.0,-0.059759309952998295,0.015165615865567366,0.015250774401898108,0.392018779342723,-4.940447290945715,,,True,High Risk
0001437749-21-004116,1621832,"AQUA METALS, INC.",US,NV,MCCARRAN,2021-02-25 16:21:00.0,10-K,20201231.0,2020.0,FY,4829000.0,32000.0,1253000.0,196728000.0,180000.0,-25177000.0,-11708000.0,,4206000.0,50090000.0,35138000.0,-0.2337392693152326,-0.3332005236496101,-0.38628790128344714,0.006626630772416649,-0.2985026951487323,,,True,High Risk
0001437749-21-004117,861459,GRANITE CONSTRUCTION INC,US,CA,WATSONVILLE,2021-02-25 16:29:00.0,10-Q,20200630.0,2020.0,Q2,302651000.0,,,553038000.0,,12483000.0,-24242000.0,,,1067721000.0,2508654000.0,-0.022704433086920647,-0.009663349349890419,-0.01098910563584909,,1.349540750814117,,,True,High Risk
0001437749-21-004119,1303942,BANKFINANCIAL CORP,US,IL,BURR RIDGE,2021-02-25 16:32:00.0,10-K,20201231.0,2020.0,FY,,,,,34000.0,21374000.0,11672000.0,,,187150000.0,1596842000.0,0.062367085225754744,0.007309426981504745,,,7.532417846647075,,,True,High Risk
0001437749-21-004124,861459,GRANITE CONSTRUCTION INC,US,CA,WATSONVILLE,2021-02-25 16:38:00.0,10-Q,20200930.0,2020.0,Q3,399743000.0,,,567033000.0,,138666000.0,45901000.0,,,971606000.0,2612660000.0,0.047242400726220296,0.017568684788682797,0.020742305292064726,,1.6890118010798616,,,True,High Risk
0001437749-21-004127,1063537,RICEBRAN TECHNOLOGIES,US,TX,THE WOODLANDS,2021-02-25 16:45:00.0,10-K,20201231.0,2020.0,FY,833000.0,2819000.0,536000.0,,,-13481000.0,-13951000.0,,1300.0,23711000.0,34796000.0,-0.5883767027961706,-0.4009368892976204,-0.4107705444159821,3.3841536614645857,0.4675045337607018,,,True,High Risk
0001437749-21-004155,812306,PROCYON CORP,US,FL,CLEARWATER,2021-02-25 18:58:00.0,10-Q,20201231.0,2021.0,Q2,167459.0,311043.0,,,,-158385.0,293409.0,1127695.0,,2058997.0,2821641.0,0.14250093613540962,0.10398523412439782,0.11054592337676919,1.857427788294448,0.3703958772159454,0.2601847130651462,0.399659276286388,False,Low Risk
0001437749-21-004160,1632127,"CABLE ONE, INC.",US,AZ,PHOENIX,2021-02-25 21:01:00.0,10-K,20201231.0,2020.0,FY,36351000.0,32795000.0,,,45500000.0,407769000.0,164760000.0,,14592000.0,676447000.0,4488338000.0,0.2435667539363764,0.03670846536067471,0.037008194318626716,0.9021760061621413,5.635165800129204,,,True,High Risk
0001437749-21-004215,1123596,"BAB, INC.",US,IL,DEERFIELD,2021-02-26 13:14:00.0,10-K,20201130.0,2020.0,FY,4195.0,66870.0,,,1329.0,431521.0,449093.0,,,3000062.0,4229565.0,0.1496945729788251,0.10617947708570503,0.1062848933939513,15.940405244338498,0.40982586359881895,,,True,High Risk
0001437749-21-004222,835324,"STOCK YARDS BANCORP, INC.",US,KY,LOUISVILLE,2021-02-26 14:20:00.0,10-K,20201231.0,2020.0,FY,,,,41886000.0,323000.0,65889000.0,,,4027000.0,440701000.0,4608629000.0,,,,,9.457496125490978,,,True,High Risk
0001437749-21-004238,855658,LATTICE SEMICONDUCTOR CORP,US,OR,HILLSBORO,2021-02-26 15:34:00.0,10-K,20201231.0,2020.0,FY,44350000.0,64581000.0,21411000.0,,4573000.0,51458000.0,-26322000.0,,13646000.0,245094000.0,612016000.0,-0.1073955298783324,-0.043008679511646754,-0.04636881546543214,1.4561668545659527,1.4970664316547937,,,True,High Risk
0001437749-21-004246,1358356,"LIMESTONE BANCORP, INC.",US,KY,LOUISVILLE,2021-02-26 16:08:00.0,10-K,20201231.0,2020.0,FY,,,,,0.0,12630000.0,8794000.0,,,72673000.0,1312302000.0,0.12100780207229646,0.006701201400287434,,,17.057628004898657,,,True,High Risk
0001437749-21-004274,1296445,"ORMAT TECHNOLOGIES, INC.",US,NV,RENO,2021-02-26 17:23:00.0,10-K,20201231.0,2020.0,FY,,149170000.0,,1262446000.0,14400000.0,145822000.0,97966000.0,199038000.0,9830000.0,1805985000.0,3888987000.0,0.05424519029781532,0.025190621619460285,,,1.153388317178714,0.4921974698298817,0.05117990880401503,True,High Risk
0001437749-21-004277,21535,COHU INC,US,CA,POWAY,2021-02-26 17:32:00.0,10-K,20201231.0,2020.0,FY,48697000.0,,,448194000.0,38700000.0,34437000.0,-32181000.0,,14234000.0,483072000.0,1090346000.0,-0.06661739864864864,-0.029514484393027535,-0.030894283967056083,,1.2571086711711712,,,True,High Risk
0001438133-21-000015,1438133,TANDEM DIABETES CARE INC,US,CA,SAN DIEGO,2021-02-24 16:12:00.0,10-K,20201231.0,2020.0,FY,17745000.0,82195000.0,4783000.0,1025233000.0,1200000.0,-8319000.0,-122611000.0,,58431000.0,-29148000.0,716415000.0,4.206497872924386,-0.1711452161107738,-0.17549200624042824,4.6320090166244015,-25.578530259365994,,,True,High Risk
0001439222-21-000029,1439222,"AGIOS PHARMACEUTICALS, INC.",US,MA,CAMBRIDGE,2021-02-25 11:36:00.0,10-K,20201231.0,2020.0,FY,21896000.0,,60140000.0,2242801000.0,,-304421000.0,-327370000.0,,73357000.0,375503000.0,858457000.0,-0.8718172691030431,-0.38134699816065337,-0.39132830720055084,,1.2861521745498705,,,True,High Risk
0001439288-21-000016,1439288,REXNORD CORP,US,WI,MILWAUKEE,2021-02-16 06:41:00.0,10-KT,20201231.0,2020.0,FY,129400000.0,274800000.0,,,27000000.0,0.0,118200000.0,995300000.0,36600000.0,1436300000.0,3401100000.0,0.08229478521200306,0.034753462115198024,0.036128006846593515,2.123647604327666,1.3679593399707581,0.1187581633678288,0.29264061627120636,False,Low Risk
0001441683-21-000018,1441683,APPIAN CORP,US,VA,TYSONS,2021-02-18 16:47:00.0,10-K,20201231.0,2020.0,FY,5222000.0,97278000.0,7488000.0,470498000.0,,-31321000.0,-33477000.0,,7934000.0,45524000.0,371485000.0,-0.7353703540989368,-0.09011669380997887,-0.09140153387047013,18.628494829567217,7.160201212547228,,,True,High Risk
0001444838-21-000004,910108,LEXINGTON REALTY TRUST,US,NY,NEW YORK,2021-02-18 16:31:00.0,10-K,20201231.0,2020.0,FY,,2899000.0,,,,217811000.0,183302000.0,80827000.0,6302000.0,1705107000.0,3493226000.0,0.10750175795419291,0.05247355882499443,,,1.048684334766088,2.2678312939982925,0.02313821092594639,True,High Risk
0001445305-21-000035,1445305,WORKIVA INC,US,IA,AMES,2021-02-17 16:29:00.0,10-K,20201231.0,2020.0,FY,7057000.0,68922000.0,68256000.0,,,6400000.0,-48398000.0,,18264000.0,-16934000.0,707006000.0,2.8580370851541277,-0.06845486459803736,-0.06914503770989029,9.766473005526427,-42.75067910712177,,,True,High Risk
0001447669-21-000070,1447669,TWILIO INC,US,CA,SAN FRANCISCO,2021-02-25 20:37:00.0,10-K,20201231.0,2020.0,FY,39099000.0,251167000.0,,9613246000.0,98600000.0,7983000.0,-490979000.0,,361911000.0,4279411000.0,9487433000.0,-0.1147305084741802,-0.05175045768439155,-0.05196461090389057,6.423872733317988,1.2169950490850259,,,True,High Risk
0001448056-21-000008,1448056,"NEW RELIC, INC.",US,CA,SAN FRANCISCO,2021-02-04 18:40:00.0,10-Q,20201231.0,2021.0,Q3,12565000.0,143775000.0,,956670000.0,1200000.0,31666000.0,-130933000.0,,4934000.0,349630000.0,1258434000.0,-0.3744901753282041,-0.10404439168045364,-0.10509371370505245,11.442499005173099,2.599330721047965,,,True,High Risk
0001456772-21-000007,1456772,OFFICE PROPERTIES INCOME TRUST,US,MA,NEWTON,2021-02-19 13:10:00.0,10-K,20201231.0,2020.0,FY,,,,2615305000.0,167192000.0,144916000.0,6678000.0,358517000.0,3315000.0,1609392000.0,3946436000.0,0.004149393062721823,0.0016921597106857934,,,1.452128505671707,0.018626731786777196,0.09084576564778955,True,High Risk
