adsh,cik,name,countryba,stprba,cityba,accepted,form,period,fy,fp,Accounts Payable (Current),Accounts Receivable (Current),Accrued Liabilities (Current),Additional Paid-in Capital,Amortization of Intangibles,Cash From Ops,Net Income,Revenue,Share-based Compensation Expense,Shareholder Equity,Total Assets,ROE,ROA,ROI,Current Ratio,Debt to Equity,Profit Margin,Asset Turnover,Risk Flag,Risk Category
0001432133-25-000025,1432133,KALTURA INC,US,NY,NEW YORK,2025-02-20 09:30:00.0,10-K,20241231.0,2024.0,FY,,23312000.0,4353000.0,,665000.0,-46828000.0,-68495000.0,,23645000.0,85274000.0,183736000.0,-0.8032342800853719,-0.37279030783297773,,,1.154654408143162,,,True,High Risk
0001433195-25-000013,1433195,APPFOLIO INC,US,CA,SANTA BARBARA,2025-02-06 16:27:00.0,10-K,20241231.0,2024.0,FY,1141000.0,20709000.0,21723000.0,,4400000.0,25365000.0,-68119000.0,,40935000.0,297381000.0,408889000.0,-0.22906305379294575,-0.1665953351643111,-0.16706151838880878,18.149868536371603,0.3749667934400651,,,True,High Risk
0001433642-25-000010,1433642,HAMILTON LANE INC,US,PA,CONSHOHOCKEN,2025-02-04 16:20:00.0,10-Q,20241231.0,2025.0,Q3,,,,,,99140000.0,19506000.0,,3264000.0,525153000.0,1271200000.0,0.03714346104849444,0.015344556324732537,,,1.4206278932044567,,,True,High Risk
0001433660-25-000009,1433660,JBT MAREL CORP,US,IL,CHICAGO,2025-02-28 10:44:00.0,10-K,20241231.0,2024.0,FY,134600000.0,214400000.0,,,41100000.0,,137400000.0,1590300000.0,8900000.0,786500000.0,2710400000.0,0.1746980292434838,0.05069362455726092,0.05334265082692756,1.5928677563150073,2.4461538461538463,0.0863987926806263,0.5867399645808736,True,High Risk
0001437071-25-000007,1437071,INVESCO MORTGAGE CAPITAL INC.,US,GA,ATLANTA,2025-02-20 17:23:00.0,10-K,20241231.0,2024.0,FY,,,,4011138000.0,,196083000.0,-402924000.0,,,1402135000.0,5284209000.0,-0.28736462608807284,-0.07625057979349416,,,2.7686877511794514,,,True,High Risk
0001437107-25-000031,1437107,"WARNER BROS. DISCOVERY, INC.",US,NY,NEW YORK,2025-02-27 12:21:00.0,10-K,20241231.0,2024.0,FY,1260000000.0,,10368000000.0,,6237000000.0,4304000000.0,-7371000000.0,,412000000.0,45226000000.0,122757000000.0,-0.1629814708353602,-0.060045455656296584,-0.06066816464604064,,1.7143015079821342,,,True,High Risk
0001437578-25-000007,1437578,BRIGHT HORIZONS FAMILY SOLUTIONS INC.,US,MA,NEWTON,2025-02-27 17:10:00.0,10-K,20241231.0,2024.0,FY,24803000.0,,,,31912000.0,188471000.0,80641000.0,,28100000.0,1179276000.0,3896144000.0,0.06838178679121766,0.020697643618921683,0.020830249776498635,,2.3038440534700952,,,True,High Risk
0001437749-25-002662,724004,MESA LABORATORIES INC /CO/,US,CO,LAKEWOOD,2025-02-04 08:01:00.0,10-Q,20241231.0,2025.0,Q3,6041000.0,39055000.0,12858000.0,,7975000.0,31250000.0,-549000.0,6854000.0,,393480000.0,446796000.0,-0.001395242451967063,-0.0012287486906776247,-0.0012455899536023415,6.464989240192021,0.13549862763037512,-0.080099212138897,0.015340334291264917,True,High Risk
0001437749-25-002831,100378,TWIN DISC INC,US,WI,RACINE,2025-02-05 08:31:00.0,10-Q,20241231.0,2025.0,Q2,32586000.0,52207000.0,62409000.0,,817000.0,16047000.0,930000.0,,126000.0,154702000.0,312058000.0,0.006011557704489923,0.002980215216402079,0.0033277036697772944,1.602129748971951,1.017155563599695,,,True,High Risk
0001437749-25-002864,1618181,WORLD GOLD TRUST,US,NY,NEW YORK,2025-02-05 13:21:00.0,10-Q,20241231.0,2025.0,Q1,,,,,,0.0,,,,,9161023000.0,,,,,,,,True,High Risk
0001437749-25-002865,1222333,SPDR GOLD TRUST,US,NY,NEW YORK,2025-02-05 13:21:00.0,10-Q,20241231.0,2025.0,Q1,,,,,,0.0,,,,,73727700000.0,,,,,,,,True,High Risk
0001437749-25-002899,99302,TRANSCAT INC,US,NY,ROCHESTER,2025-02-05 16:06:00.0,10-Q,20241231.0,2025.0,Q3,11495000.0,47779000.0,,141624000.0,5517000.0,26889000.0,2949000.0,65166000.0,3300000.0,99630000.0,287552000.0,0.029599518217404395,0.010255536389939906,0.010682576424434084,4.156502827316224,1.8861989360634348,0.045253659883988585,0.2266233585577565,False,Low Risk
0001437749-25-002900,880807,AMERICAN SUPERCONDUCTOR CORP /DE/,US,MA,DEVENS,2025-02-05 16:07:00.0,10-Q,20241231.0,2025.0,Q3,4476000.0,26325000.0,,1212913000.0,500000.0,-97000.0,-5398000.0,18300000.0,1140000.0,81797000.0,232771000.0,-0.06599264031688204,-0.023190174033706948,-0.02364484548500843,5.881367292225201,1.8457156130420431,-0.2949726775956284,0.07861804090715768,True,High Risk
0001437749-25-002936,69733,"NATHANS FAMOUS, INC.",US,NY,JERICHO,2025-02-06 07:00:00.0,10-Q,20241231.0,2025.0,Q3,5744000.0,,7615000.0,62936000.0,,13596000.0,2607000.0,,187000.0,-44562000.0,48858000.0,-0.058502760199272925,0.053358713005035,0.060467597532124134,,-2.0964050087518515,,,True,High Risk
0001437749-25-003000,1001115,GEOSPACE TECHNOLOGIES CORP,US,TX,HOUSTON,2025-02-06 14:58:00.0,10-Q,20241231.0,2025.0,Q1,8003000.0,14637000.0,,97342000.0,109000.0,2652000.0,12679000.0,,400000.0,132716000.0,152194000.0,0.09553482624551675,0.08330814618184686,0.08793197911104021,1.8289391478195676,0.14676451972633292,,,True,High Risk
0001437749-25-003026,1547459,"NATURAL GROCERS BY VITAMIN COTTAGE, INC.",US,CO,LAKEWOOD,2025-02-06 16:06:00.0,10-Q,20241231.0,2025.0,Q1,88397000.0,12610000.0,35847000.0,60327000.0,,16624000.0,7755000.0,,500000.0,170841000.0,655476000.0,0.04539308479814565,0.01183109679072918,0.013675343294320545,0.14265189995135583,2.836760496602104,,,True,High Risk
0001437749-25-003030,88948,SENECA FOODS CORP,US,NY,MARION,2025-02-06 16:11:00.0,10-Q,20241231.0,2025.0,Q3,125182000.0,89928000.0,,,,-128126000.0,23111000.0,,,554750000.0,1489537000.0,0.04166020730058585,0.015515559532928689,0.016939139740023673,0.7183780415714719,1.6850599369085173,,,True,High Risk
0001437749-25-003041,785956,J&J SNACK FOODS CORP,US,NJ,MOUNT LAUREL,2025-02-06 16:31:00.0,10-Q,20241231.0,2025.0,Q1,89268000.0,189233000.0,10063000.0,,1600000.0,48953000.0,7282000.0,,,911518000.0,1292557000.0,0.007988871311372896,0.005633794099602571,0.0060517465047881264,2.1198301743065824,0.4180268519107686,,,True,High Risk
0001437749-25-003081,1354866,BYRNA TECHNOLOGIES INC.,US,MA,ANDOVER,2025-02-07 09:01:00.0,10-K,20241130.0,2024.0,FY,,5900000.0,,,300000.0,3892000.0,-8192000.0,100000.0,5400000.0,45994000.0,52314000.0,-0.17811018828542854,-0.15659288144664907,,,0.13740922729051616,-81.92,0.0019115341973467905,True,High Risk
0001437749-25-003120,1045942,"TRACK GROUP, INC.",US,IL,NAPERVILLE,2025-02-07 11:10:00.0,10-Q,20241231.0,2025.0,Q1,3082467.0,,2639318.0,,627781.0,642325.0,461.0,,0.0,-8492933.0,37670006.0,-5.428042350033846e-05,1.2237853107854562e-05,1.3328499607907923e-05,,-5.435453099653559,,,True,High Risk
0001437749-25-003134,1006830,CONSUMERS BANCORP INC /OH/,US,OH,MINERVA,2025-02-07 12:46:00.0,10-Q,20241231.0,2025.0,Q2,,,,,14000.0,5833000.0,2015000.0,,,55484000.0,1097089000.0,0.03631677600749766,0.0018366787015456358,,,18.77306971379136,,,True,High Risk
0001437749-25-003159,763532,LSI INDUSTRIES INC,US,OH,CINCINNATI,2025-02-07 16:02:00.0,10-Q,20241231.0,2025.0,Q2,32192000.0,,43444000.0,,1190000.0,19868000.0,8028000.0,,800000.0,,348800000.0,,0.02301605504587156,0.02535627653123105,,,,,True,High Risk
0001437749-25-003166,39092,FRIEDMAN INDUSTRIES INC,US,TX,LONGVIEW,2025-02-07 16:08:00.0,10-Q,20241231.0,2025.0,Q3,,47329000.0,,35247000.0,,1017000.0,7690000.0,,200000.0,115432000.0,230019000.0,0.06661930833737612,0.03343202083306162,,,0.9926796728810036,,,True,High Risk
0001437749-25-003176,803578,"FIREFLY NEUROSCIENCE, INC.",US,NY,KENMORE,2025-02-07 16:51:00.0,S-1,20240930.0,2024.0,Q3,177000.0,,855000.0,,,-2892000.0,-3904000.0,0.0,60000.0,-3014000.0,135000.0,1.2952886529528864,-28.918518518518518,92.95238095238095,,-1.0447909754479097,,0.0,True,High Risk
0001437749-25-003216,10329,BASSETT FURNITURE INDUSTRIES INC,US,VA,BASSETT,2025-02-10 09:10:00.0,10-K,20241130.0,2024.0,FY,16338000.0,13736000.0,,93000.0,57000.0,-2970000.0,65345000.0,731000.0,538000.0,162732000.0,162222000.0,0.4015497873804783,0.4028121956331447,0.4479243782731485,0.840739380585139,-0.0031339871690878253,89.39124487004104,0.004506170556398023,True,High Risk
0001437749-25-003217,779227,MIFFLINBURG BANCORP INC,US,PA,MIFFLINBURG,2025-02-10 09:22:00.0,S-4/A,20240930.0,2024.0,Q3,,,,,,5495000.0,5983000.0,6040000.0,,49970000.0,548816000.0,0.11973183910346208,0.010901650097664792,,,9.98290974584751,0.9905629139072848,0.011005510043438967,True,High Risk
0001437749-25-003304,1069533,RGC RESOURCES INC,US,VA,ROANOKE,2025-02-10 16:16:00.0,10-Q,20241231.0,2024.0,Q1,5429703.0,4483739.0,4988281.0,47988270.0,,-564347.0,5019992.0,24419352.0,,100732625.0,320699223.0,0.049834817667066655,0.015653271476744425,0.01592285863853886,0.8257797894286298,2.183667883170919,0.2055743330126041,0.07614409468026681,True,High Risk
0001437749-25-003325,933974,"AZENTA, INC.",US,MA,BURLINGTON,2025-02-10 17:19:00.0,10-Q,20241231.0,2025.0,Q1,33344000.0,156273000.0,,,7200000.0,13756000.0,-15724000.0,,3001000.0,2534500000.0,2100041000.0,-0.006203985006904715,-0.007487472863625043,-0.007608275426925186,4.686690259117083,-0.171418031169856,,,True,High Risk
0001437749-25-003413,768408,CYANOTECH CORP,US,HI,KAILUA KONA,2025-02-11 16:02:00.0,10-Q,20241231.0,2024.0,Q3,1439000.0,2102000.0,757000.0,,,-762000.0,-1020000.0,,15500.0,16347000.0,25112000.0,-0.062396770049550375,-0.0406180312201338,-0.043087061208972245,1.4607366226546212,0.5361840092983422,,,True,High Risk
0001437749-25-003486,25895,CROWN CRAFTS INC,US,LA,GONZALES,2025-02-12 07:00:00.0,10-Q,20241231.0,2025.0,Q3,4502000.0,22400000.0,,57888000.0,451000.0,4102000.0,1702000.0,,,49214000.0,82706000.0,0.034583655057503965,0.02057891809542234,0.021763592655107154,4.975566414926699,0.6805380582761003,,,True,High Risk
0001437749-25-003568,1385818,"AYTU BIOPHARMA, INC",US,CO,DENVER,2025-02-12 16:13:00.0,10-Q,20241231.0,2025.0,Q2,10314000.0,23526000.0,38143000.0,,918000.0,-346000.0,-8120000.0,,820000.0,39357000.0,118095000.0,-0.2063165383540412,-0.06875820314153859,-0.07533795381375195,2.280977312390925,2.000609802576416,,,True,High Risk
0001437749-25-003577,754811,U S GLOBAL INVESTORS INC,US,TX,SAN ANTONIO,2025-02-12 16:22:00.0,10-Q,20241231.0,2025.0,Q2,14000.0,,,16443000.0,,910000.0,-176000.0,,0.0,52021000.0,53632000.0,-0.003383249072489956,-0.0032816229116945108,-0.0032824797642582713,,0.030968262816939315,,,True,High Risk
0001437749-25-003595,50471,"REPOSITRAK, INC.",US,UT,MURRAY,2025-02-12 17:15:00.0,10-Q,20241231.0,2025.0,Q2,265086.0,3678627.0,1554775.0,,,2451947.0,1378548.0,,,45881931.0,51596732.0,0.030045553226606788,0.026717738635074796,0.02685571391963546,13.877107806523165,0.12455450055055442,,,True,High Risk
0001437749-25-003669,1617867,"AUTONOMIX MEDICAL, INC.",US,TX,THE WOODLANDS,2025-02-13 07:45:00.0,10-Q,20241231.0,2025.0,Q3,492000.0,,285000.0,,,-4361000.0,-865000.0,0.0,0.0,644000.0,9407000.0,-1.343167701863354,-0.09195280110555969,-0.09702748177229388,,13.607142857142858,,0.0,True,High Risk
0001437749-25-003692,732026,TRIO-TECH INTERNATIONAL,US,CA,VAN NUYS,2025-02-13 10:29:00.0,10-Q,20241231.0,2025.0,Q2,3175000.0,10661000.0,3634000.0,5531000.0,,1367000.0,507000.0,,90000.0,31329000.0,46598000.0,0.016183089150627213,0.010880295291643418,0.011675839992630634,3.357795275590551,0.4873759136901912,,,True,High Risk
0001437749-25-003734,863894,VERU INC.,US,FL,MIAMI,2025-02-13 14:35:00.0,10-Q,20241231.0,2025.0,Q1,2259668.0,,,,,-6020389.0,-8275981.0,,3406949.0,19678161.0,60418772.0,-0.4205667897523554,-0.1369769812600627,-0.14229897695810445,,2.070346461745079,,,True,High Risk
0001437749-25-003744,1016504,INTEGRATED BIOPHARMA INC,US,NJ,HILLSIDE,2025-02-13 15:41:00.0,10-Q,20241231.0,2025.0,Q2,2510000.0,4668000.0,,,,-514000.0,-59000.0,,96000.0,18861000.0,26207000.0,-0.00312814803032713,-0.00225130690273591,-0.0024897666371270625,1.8597609561752988,0.3894809395047983,,,True,High Risk
0001437749-25-003752,1644903,"CBDMD, INC.",US,NC,CHARLOTTE,2025-02-13 16:06:00.0,10-Q,20241231.0,2025.0,Q1,1541108.0,621678.0,632674.0,,172842.0,,-996501.0,5375405.0,,9031284.0,10581457.0,-0.11033879567955121,-0.09417427108573044,-0.11022815601477333,0.4033967768644378,0.17164480709498228,-0.1853815665982377,0.5080023478808259,True,High Risk
0001437749-25-003757,1145255,HENNESSY ADVISORS INC,US,CA,NOVATO,2025-02-13 16:16:00.0,10-Q,20241231.0,2024.0,Q1,,,1122000.0,,,416000.0,1200000.0,,,87752000.0,152099000.0,0.013674901996535692,0.007889598222210534,,,0.7332824323092351,,,True,High Risk
0001437749-25-003789,1378590,"BRIDGELINE DIGITAL, INC.",US,MA,WOBURN,2025-02-13 17:55:00.0,10-Q,20241231.0,2025.0,Q1,1112000.0,1288000.0,988000.0,,346000.0,-896000.0,-622000.0,,112000.0,11460000.0,15602000.0,-0.054275741710296685,-0.0398666837584925,-0.04292615596963423,1.158273381294964,0.36143106457242585,,,True,High Risk
0001437749-25-003833,1001907,ASTROTECH CORP,US,TX,AUSTIN,2025-02-14 08:49:00.0,10-Q,20241231.0,2025.0,Q2,373000.0,77000.0,,,,-4850000.0,-2912000.0,,473000.0,44719000.0,37640000.0,-0.06511773519085848,-0.07736450584484592,-0.07813883596747793,0.2064343163538874,-0.15829960419508488,,,True,High Risk
0001437749-25-003961,1491419,"LIVEONE, INC.",US,CA,BEVERLY HILLS,2025-02-14 15:16:00.0,10-Q,20241231.0,2025.0,Q3,15154000.0,13205000.0,11708000.0,,528000.0,3804000.0,-1574000.0,31245000.0,2300000.0,-8744000.0,63863000.0,0.18000914913083257,-0.0246465089331851,-0.0323143566897288,0.8713870925168272,-8.303636779505947,-0.05037606016962714,0.48925042669464325,True,High Risk
0001437749-25-003963,1940177,"PODCASTONE, INC.",US,CA,BEVERLY HILLS,2025-02-14 15:21:00.0,10-Q,20241231.0,2025.0,Q3,,6023000.0,,,307000.0,1786000.0,-210000.0,,500000.0,7119000.0,24125000.0,-0.029498525073746312,-0.008704663212435234,,,2.3888186543053798,,,True,High Risk
0001437749-25-003986,32621,EMERSON RADIO CORP,US,NJ,PARSIPPANY,2025-02-14 16:00:00.0,10-Q,20241231.0,2024.0,Q3,1000.0,1343000.0,,,,-3019000.0,-565000.0,,,25459000.0,29065000.0,-0.02219254487607526,-0.0194391880268364,-0.019439856867602533,1343.0,0.14163949880199536,,,True,High Risk
0001437749-25-003987,855658,LATTICE SEMICONDUCTOR CORP,US,OR,HILLSBORO,2025-02-14 16:02:00.0,10-K,20241231.0,2024.0,FY,34487000.0,104373000.0,36048000.0,,4832000.0,238806000.0,178882000.0,,55530000.0,411633000.0,840894000.0,0.4345667135530922,0.2127283581521571,0.22182595141163208,3.0264447472960825,1.042824554882626,,,True,High Risk
0001437749-25-003988,1649096,CLIPPER REALTY INC.,US,NY,BROOKLYN,2025-02-14 16:02:00.0,10-K,20241231.0,2024.0,FY,,,,,,26185000.0,,1447000.0,,2744000.0,1249330000.0,,,,,454.2951895043732,,0.0011582208063522048,True,High Risk
0001437749-25-004000,1792581,"KIROMIC BIOPHARMA, INC.",US,TX,HOUSTON,2025-02-14 16:14:00.0,10-K,20241231.0,2024.0,FY,2136000.0,,,,,-21225000.0,-20949000.0,,19000.0,-5775000.0,12169000.0,3.6275324675324674,-1.721505464705399,-2.0880095684242,,-3.1071861471861473,,,True,High Risk
0001437749-25-004002,787253,NATURAL ALTERNATIVES INTERNATIONAL INC,US,CA,CARLSBAD,2025-02-14 16:16:00.0,10-Q,20241231.0,2025.0,Q2,12740000.0,16891000.0,2847000.0,,,4844000.0,-3070000.0,,300000.0,88772000.0,162342000.0,-0.03458297661424774,-0.01891069470623745,-0.02052111602786059,1.3258241758241758,0.8287523092867121,,,True,High Risk
0001437749-25-004006,946486,WINDTREE THERAPEUTICS INC /DE/,US,PA,WARRINGTON,2025-02-14 16:22:00.0,S-1,20240930.0,2024.0,Q3,249000.0,,1552000.0,,,-19452000.0,-39208000.0,,3086000.0,41881000.0,37954000.0,-0.9361763090661637,-1.0330399957843706,-1.039862087256332,,-0.09376566939662377,,,True,High Risk
0001437749-25-004018,849401,"ADM TRONICS UNLIMITED, INC.",US,NJ,NORTHVALE,2025-02-14 16:31:00.0,10-Q,20241231.0,2024.0,Q3,266082.0,344526.0,61268.0,33603644.0,,-495137.0,-132261.0,,,1565485.0,2138728.0,-0.08448563863594988,-0.061840963413767436,-0.07062787093769991,1.2948113739373577,0.3661759774127507,,,True,High Risk
0001437749-25-004034,1508348,"AMERICANN, INC.",US,CO,DENVER,2025-02-14 16:51:00.0,10-Q,20241231.0,2025.0,Q1,0.0,,,,,-337244.0,-171999.0,,,5707357.0,14063167.0,-0.030136366097302133,-0.012230459895697748,-0.012230459895697748,,1.4640419374502067,,,True,High Risk
0001437749-25-004149,779227,MIFFLINBURG BANCORP INC,US,PA,MIFFLINBURG,2025-02-18 10:26:00.0,S-4/A,20240930.0,2024.0,Q3,,,,,,5495000.0,5983000.0,6040000.0,,49970000.0,548816000.0,0.11973183910346208,0.010901650097664792,,,9.98290974584751,0.9905629139072848,0.011005510043438967,True,High Risk
0001437749-25-004172,7623,ARTS WAY MANUFACTURING CO INC,US,IA,ARMSTRONG,2025-02-18 13:37:00.0,10-K,20241130.0,2024.0,FY,2256502.0,3432216.0,1399232.0,,30455.0,-55194.0,266969.0,30280957.0,223649.0,11150637.0,24402114.0,0.02394204026191508,0.010940404589536792,0.012055164698090077,1.5210338834177857,1.188405379889956,0.008816399032566903,1.2409153157796082,False,Low Risk
0001437749-25-004205,1307954,HUNTSMAN CORP,US,TX,THE WOODLANDS,2025-02-18 15:39:00.0,10-K,20241231.0,2024.0,FY,84000000.0,6000000.0,395000000.0,,40000000.0,914000000.0,460000000.0,8023000000.0,29000000.0,-25000000.0,7248000000.0,-18.4,0.06346578366445917,0.06420993858179788,0.07142857142857142,-290.92,0.05733516141094354,1.1069260485651213,True,High Risk
0001437749-25-004257,1278680,ISHARES GOLD TRUST,US,CA,SAN FRANCISCO,2025-02-18 17:41:00.0,10-K,20241231.0,2024.0,FY,,,,,,0.0,-538963594.0,,,,,,,,,,,,True,High Risk
0001437749-25-004258,1759124,ISHARES GOLD TRUST MICRO,US,CA,SAN FRANCISCO,2025-02-18 17:41:00.0,10-K,20241231.0,2024.0,FY,,,,,,0.0,2422092.0,,,,,,,,,,,,True,High Risk
0001437749-25-004259,1330568,ISHARES SILVER TRUST,US,CA,SAN FRANCISCO,2025-02-18 17:41:00.0,10-K,20241231.0,2024.0,FY,,,,,,0.0,-18017230.0,,,,,,,,,,,,True,High Risk
0001437749-25-004260,1332174,ISHARES S&P GSCI COMMODITY-INDEXED TRUST,US,CA,SAN FRANCISCO,2025-02-18 17:41:00.0,10-K,20241231.0,2024.0,FY,,,,,,565064370.0,390808622.0,22306078.0,,,,,,,,,17.52027505687015,,True,High Risk
0001437749-25-004268,1018281,INTEGRAL TECHNOLOGIES INC,US,IN,EVANSVILLE,2025-02-18 19:03:00.0,10-Q,20240331.0,2024.0,Q3,961043.0,,,,,-33102.0,-399067.0,12500.0,,-8221987.0,22124.0,0.048536564214951936,-18.03774181883927,0.42502814406780565,,-1.002690833736419,-31.92536,0.5649972880130175,True,High Risk
0001437749-25-004269,1018281,INTEGRAL TECHNOLOGIES INC,US,IN,EVANSVILLE,2025-02-18 19:04:00.0,10-Q,20231231.0,2024.0,Q2,961043.0,,,,,-37822.0,-399067.0,9300.0,,-8221987.0,22124.0,0.048536564214951936,-18.03774181883927,0.42502814406780565,,-1.002690833736419,-42.910430107526885,0.420357982281685,True,High Risk
0001437749-25-004271,1018281,INTEGRAL TECHNOLOGIES INC,US,IN,EVANSVILLE,2025-02-18 19:07:00.0,10-Q,20230930.0,2024.0,Q1,961043.0,,,,,-3536.0,-399067.0,5700.0,,-8221987.0,22124.0,0.048536564214951936,-18.03774181883927,0.42502814406780565,,-1.002690833736419,-70.0117543859649,0.257638763333936,True,High Risk
0001437749-25-004279,783412,DAILY JOURNAL CORP,US,CA,LOS ANGELES,2025-02-18 21:36:00.0,10-Q,20241231.0,2025.0,Q1,6049000.0,19219000.0,8517000.0,,,-1162000.0,12615000.0,,0.0,200469000.0,357363000.0,0.06292743516453915,0.035300240931489826,0.03590804807095647,3.177219375103323,0.7826347215778998,,,True,High Risk
0001437749-25-004353,1474735,GENERAC HOLDINGS INC.,US,WI,WAUKESHA,2025-02-19 16:07:00.0,10-K,20241231.0,2024.0,FY,340719000.0,537316000.0,,,103320000.0,58516000.0,399502000.0,,27102000.0,2340252000.0,5169462000.0,0.17070896638481667,0.07728115614352132,0.08273416083647442,1.5770062720306175,1.2089339096815215,,,True,High Risk
0001437749-25-004407,1792581,"KIROMIC BIOPHARMA, INC.",US,TX,HOUSTON,2025-02-19 16:58:00.0,S-1/A,20241231.0,2024.0,FY,2136000.0,,,,,-21225000.0,-20949000.0,,19000.0,-5775000.0,12169000.0,3.6275324675324674,-1.721505464705399,-2.0880095684242,,-3.1071861471861473,,,True,High Risk
0001437749-25-004412,1499961,MULLEN AUTOMOTIVE INC.,US,CA,BREA,2025-02-19 17:01:00.0,10-Q,20241231.0,2025.0,Q1,41335509.0,124295.0,51612166.0,,1300000.0,-59891553.0,-61394898.0,0.0,13903416.0,-28556026.0,381176520.0,2.1499804629677812,-0.16106684115800207,-0.18065770761257535,0.0030069788181391454,-14.348374175034019,,0.0,True,High Risk
0001437749-25-004413,1499961,MULLEN AUTOMOTIVE INC.,US,CA,BREA,2025-02-19 17:35:00.0,10-Q,20241231.0,2025.0,Q1,41335509.0,124295.0,51612166.0,,1300000.0,-59891553.0,-61394898.0,0.0,13903416.0,-28556026.0,381176520.0,2.1499804629677812,-0.16106684115800207,-0.18065770761257535,0.0030069788181391454,-14.348374175034019,,0.0,True,High Risk
0001437749-25-004460,63330,MAUI LAND & PINEAPPLE CO INC,US,HI,LAHAINA,2025-02-19 19:45:00.0,10-K/A,20231231.0,2023.0,FY,,892000.0,,,,6263000.0,1787000.0,20960000.0,1278000.0,23590000.0,42406000.0,0.07575243747350573,0.042140263170306086,,,0.7976261127596439,0.08525763358778626,0.49426967881903505,True,High Risk
0001437749-25-004501,743238,"SHYFT GROUP, INC.",US,MI,NOVI,2025-02-20 08:16:00.0,10-K,20241231.0,2024.0,FY,99855000.0,79573000.0,,,3903000.0,-18843000.0,36558000.0,,3253000.0,,580481000.0,,0.06297880550784608,0.07606330077856795,0.79688548395173,,,,True,High Risk
0001437749-25-004554,26780,DANA INC,US,OH,MAUMEE,2025-02-20 15:42:00.0,10-K,20241231.0,2024.0,FY,1838000000.0,1371000000.0,373000000.0,,23000000.0,649000000.0,-242000000.0,,19000000.0,1575000000.0,7449000000.0,-0.15365079365079365,-0.03248758222580212,-0.04312956692211727,0.7459194776931447,3.7295238095238097,,,True,High Risk
0001437749-25-004612,21535,COHU INC,US,CA,POWAY,2025-02-20 17:23:00.0,10-K,20241231.0,2024.0,FY,33600000.0,,,686146000.0,33185000.0,112861000.0,96847000.0,,14918000.0,882502000.0,1150352000.0,0.1097413943537805,0.08418901344979624,0.08672202960012608,,0.30351206002932574,,,True,High Risk
0001437749-25-004616,1172358,"DORCHESTER MINERALS, L.P.",US,TX,DALLAS,2025-02-20 17:27:00.0,10-K,20241231.0,2024.0,FY,,8275000.0,,,,147052000.0,130607000.0,,,,191065000.0,,0.6835736529453328,,,,,,True,High Risk
0001437749-25-004700,912061,NATURAL HEALTH TRENDS CORP,US,CA,ROLLING HILLS ESTATES,2025-02-21 13:00:00.0,10-K,20241231.0,2024.0,FY,990000.0,,1170000.0,,,-4278000.0,568000.0,,551000.0,50151000.0,69091000.0,0.011325796095790711,0.008221041814418665,0.008340553002158559,,0.37765946840541564,,,True,High Risk
0001437749-25-004734,1518621,"ORCHID ISLAND CAPITAL, INC.",US,FL,VERO BEACH,2025-02-21 15:36:00.0,10-K,20241231.0,2024.0,FY,,,,,,289372000.0,-258453000.0,,830000.0,768097000.0,4264947000.0,-0.33648484501306475,-0.060599346252133965,,,4.552615099394998,,,True,High Risk
0001437749-25-004736,728535,HUNT J B TRANSPORT SERVICES INC,US,AR,LOWELL,2025-02-21 15:42:00.0,10-K,20241231.0,2024.0,FY,,1334912000.0,,,18200000.0,1776882000.0,969351000.0,,54276000.0,3117816000.0,7787000000.0,0.3109070580175354,0.12448324129960191,,,1.4975816404816704,,,True,High Risk
0001437749-25-004742,917470,OLYMPIC STEEL INC,US,OH,BEDFORD HEIGHTS,2025-02-21 16:06:00.0,10-K,20241231.0,2024.0,FY,119718000.0,191149000.0,,,2453000.0,185853000.0,90931000.0,,1297000.0,424439000.0,891627000.0,0.21423808839432756,0.10198322841277799,0.1178001551996414,1.5966604854741977,1.1007188312101386,,,True,High Risk
0001437749-25-004744,712771,"CONNECTONE BANCORP, INC.",US,NJ,ENGLEWOOD CLIFFS,2025-02-21 16:11:00.0,10-K,20241231.0,2024.0,FY,,,,,1685000.0,176777000.0,125211000.0,,4900000.0,1124212000.0,9644948000.0,0.11137667984330357,0.012982029555784022,,,7.5792964316338916,,,True,High Risk
0001437749-25-004757,906553,BOYD GAMING CORP,US,NV,LAS VEGAS,2025-02-21 16:38:00.0,10-K,20241231.0,2024.0,FY,124668000.0,137892000.0,427379000.0,,9766000.0,976111000.0,639377000.0,,34066000.0,1538746000.0,6273126000.0,0.4155182206809961,0.10192318789707078,0.10398981338085093,1.106073731831745,3.0767781037286204,,,True,High Risk
0001437749-25-004794,1012019,RUSH ENTERPRISES INC TX,US,TX,NEW BRAUNFELS,2025-02-21 19:12:00.0,10-K,20241231.0,2024.0,FY,,220700000.0,172549000.0,542046000.0,,294400000.0,391382000.0,7101670000.0,25300000.0,-4130000.0,3821066000.0,-94.76561743341405,0.10242743778830306,,,-926.197578692494,0.05511126256218608,1.8585572717142285,True,High Risk
0001437749-25-004906,1818644,"AEYE, INC.",US,CA,PLEASANTON,2025-02-24 17:05:00.0,10-K,20241231.0,2024.0,FY,3442000.0,131000.0,,,,-50725000.0,-87126000.0,,18071000.0,93970000.0,54317000.0,-0.9271682451846334,-1.6040282047977612,-1.7125503685503685,0.038059267867518884,-0.42197509843567094,,,True,High Risk
