adsh,cik,name,countryba,stprba,cityba,accepted,form,period,fy,fp,Accounts Payable (Current),Accounts Receivable (Current),Accrued Liabilities (Current),Additional Paid-in Capital,Amortization of Intangibles,Cash From Ops,Net Income,Revenue,Share-based Compensation Expense,Shareholder Equity,Total Assets,ROE,ROA,ROI,Current Ratio,Debt to Equity,Profit Margin,Asset Turnover,Risk Flag,Risk Category,Ticker,AvgPrice_2023,AvgPrice_2024,Performance
0001019849-24-000033,1019849,"PENSKE AUTOMOTIVE GROUP, INC.",US,MI,BLOOMFIELD HILLS,2024-02-16 16:45:00.0,10-K,20231231.0,2023.0,FY,853500000.0,,788100000.0,0.0,,,1380000000.0,13587300000.0,23100000.0,4148000000.0,14114600000.0,0.3326904532304725,0.097771102262905,0.1040637654493217,,2.40274831243973,0.1015654324258682,0.9626415201280945,True,High Risk,PAG,149.74092000000002,155.75908730158733,High Risk
0001020569-24-000040,1020569,IRON MOUNTAIN INC,US,NH,PORTSMOUTH,2024-02-22 16:42:00.0,10-K,20231231.0,2023.0,FY,539594000.0,1174915000.0,18100000.0,4468035000.0,215350000.0,927695000.0,,,73799000.0,211648000.0,17473802000.0,,,,2.1774056049548363,81.56067621711522,,,True,High Risk,IRM,57.77896,94.75813492063493,Low Risk
0001022079-24-000041,1022079,QUEST DIAGNOSTICS INC,US,NJ,SECAUCUS,2024-02-22 16:18:00.0,10-K,20231231.0,2023.0,FY,,1195000000.0,392000000.0,2320000000.0,120000000.0,1718000000.0,946000000.0,,,6307000000.0,14022000000.0,0.1499920723006183,0.0674654114962202,,,1.223244014586967,,,True,High Risk,DGX,136.37596,143.07198412698412,High Risk
0001022321-24-000018,1022321,GENESIS ENERGY LP,US,TX,HOUSTON,2024-02-23 13:53:00.0,10-K,20231231.0,2023.0,FY,427961000.0,721567000.0,281146000.0,,10300000.0,521126000.0,75457000.0,,1400000.0,,681231000.0,,0.1107656580513805,0.2979310617127966,1.686057841719222,,,,True,High Risk,GEL,10.71468,12.390039682539683,Low Risk
0001022652-24-000001,1022652,INSEEGO CORP.,US,CA,SAN DIEGO,2024-02-21 20:11:00.0,10-K,20231231.0,2023.0,FY,24795000.0,22616000.0,27945000.0,,17900000.0,7165000.0,,,772000.0,12000.0,159949000.0,,,,0.9121193789070378,13328.083333333334,,,True,High Risk,INSG,6.51332,9.083690476190476,Low Risk
0001023024-24-000026,1023024,ANI PHARMACEUTICALS INC,US,MN,BAUDETTE,2024-02-29 07:23:00.0,10-K,20231231.0,2023.0,FY,600000.0,165438000.0,5394000.0,,49500000.0,3322000.0,-42603000.0,,9818000.0,-11437000.0,760087000.0,3.7250153012153535,-0.0560501626787459,-0.0560944426961883,275.73,-67.45859928302876,,,True,High Risk,ANIP,49.8705,60.917896825396824,Low Risk
0001023128-24-000032,1023128,LITHIA MOTORS INC,US,OR,MEDFORD,2024-02-23 17:14:00.0,10-K,20231231.0,2023.0,FY,258400000.0,1123100000.0,899100000.0,79900000.0,,-472400000.0,1060100000.0,,34700000.0,6213900000.0,19632500000.0,0.1706013936497208,0.0539971985228575,0.0547173804202517,4.346362229102168,2.159448977292844,,,True,High Risk,LAD,265.64923999999996,297.2565476190476,Low Risk
0001023731-24-000006,1023731,8X8 INC /DE/,US,CA,CAMPBELL,2024-02-01 16:48:00.0,10-Q,20231231.0,2024.0,Q3,46802000.0,63042000.0,,,15296000.0,66332000.0,-21222000.0,,,-7913000.0,841810000.0,2.6819158347023886,-0.0252099642437129,-0.026694071003059,1.3469937182171705,-107.3831669404777,,,True,High Risk,EGHT,3.7775,2.5525992063492065,High Risk
0001024305-24-000007,1024305,COTY INC.,US,NY,NEW YORK,2024-02-08 16:02:00.0,10-Q,20231231.0,2024.0,Q2,8200000.0,500200000.0,,,47600000.0,608100000.0,182500000.0,,64800000.0,4424800000.0,12661600000.0,0.0412448020249502,0.0144136602009224,0.0144230009325556,61.0,1.8615078647622487,,,True,High Risk,COTY,11.24352,10.006071428571428,High Risk
0001025378-24-000037,1025378,W. P. CAREY INC.,US,NY,NEW YORK,2024-02-09 16:56:00.0,10-K,20231231.0,2023.0,FY,,,,,236600000.0,1003556000.0,708334000.0,19398000.0,32841000.0,8993646000.0,17966126000.0,0.0787593819014001,0.0394260843990518,,,0.9976465606940722,36.515826373852974,0.0010796985393512,True,High Risk,WPC,67.63560000000001,58.10198412698412,High Risk
0001025835-24-000017,1025835,ENTERPRISE FINANCIAL SERVICES CORP,US,MO,CLAYTON,2024-02-26 17:08:00.0,10-K,20231231.0,2023.0,FY,,,,,5367000.0,87868000.0,194059000.0,100600000.0,644000.0,0.0,1887646000.0,,0.102804763181232,,,,1.9290159045725648,0.0532938909096303,True,High Risk,EFSC,42.83716,46.319682539682546,Low Risk
0001025996-24-000094,1025996,KILROY REALTY CORP,US,CA,LOS ANGELES,2024-02-09 17:14:00.0,10-K,20231231.0,2023.0,FY,,20583000.0,,,31000.0,602589000.0,,1096987000.0,43700000.0,5428161000.0,350000000.0,,,,,-0.9355214408710428,,3.1342485714285715,True,High Risk,KRC,33.322559999999996,36.468849206349205,Low Risk
0001026214-24-000025,1026214,FEDERAL HOME LOAN MORTGAGE CORP,US,VA,MCLEAN,2024-02-14 07:54:00.0,10-K,20231231.0,2023.0,FY,,,,,,7615000000.0,1425000000.0,,,16413000000.0,185000000.0,0.0868214220435021,7.702702702702703,,,-0.9887284469627734,,,True,High Risk,FMCC,0.517696208,1.4587555555555556,Low Risk
0001028918-24-000017,1028918,PACIFIC PREMIER BANCORP INC,US,CA,IRVINE,2024-02-23 16:32:00.0,10-K,20231231.0,2023.0,FY,,,,,13983000.0,186656000.0,283743000.0,,0.0,2354871000.0,21688017000.0,0.1204919505144867,0.0130829388412965,,,8.209853533378261,,,True,High Risk,PPBI,24.33564,24.682420634920632,High Risk
0001031203-24-000013,1031203,GROUP 1 AUTOMOTIVE INC,US,TX,HOUSTON,2024-02-14 17:06:00.0,10-K,20231231.0,2023.0,FY,499300000.0,,303400000.0,349100000.0,,1259600000.0,751500000.0,,,3649800000.0,7752300000.0,0.2059016932434653,0.0969389729499632,0.1036122983592996,,1.124034193654447,,,True,High Risk,GPI,244.33483999999999,327.875119047619,Low Risk
0001031296-24-000008,1031296,FIRSTENERGY CORP,US,OH,AKRON,2024-02-13 07:01:00.0,10-K,20231231.0,2023.0,FY,0.0,88000000.0,,11322000000.0,,2683000000.0,406000000.0,0.0,,-8000000.0,10104000000.0,-50.75,0.0401821060965954,0.0401821060965954,,-1264.0,,0.0,True,High Risk,FE,38.24644,40.0575,High Risk
0001031308-24-000002,1031308,BENTLEY SYSTEMS INC,US,PA,EXTON,2024-02-27 16:14:00.0,10-K,20231231.0,2023.0,FY,15176000.0,,2355000.0,,41114000.0,288024000.0,326787000.0,,72972000.0,-353000.0,3319850000.0,-925.742209631728,0.0984342666084311,0.0988863046702942,,-9405.674220963172,,,True,High Risk,BSY,47.05316,50.04722222222223,Low Risk
0001032208-24-000007,1032208,SEMPRA,US,CA,SAN DIEGO,2024-02-27 15:59:00.0,10-K,20231231.0,2023.0,FY,808000000.0,2635000000.0,,,26000000.0,1033000000.0,28000000.0,55000000.0,61000000.0,-8000000.0,967000000.0,-3.5,0.0289555325749741,0.1761006289308176,3.261138613861386,-121.875,0.509090909090909,0.0568769389865563,True,High Risk,SRE,73.85284,78.36567460317461,Low Risk
0001032220-24-000015,1032220,"MAXIMUS, INC.",US,VA,MCLEAN,2024-02-08 13:11:00.0,10-Q,20231231.0,2024.0,Q1,,826873000.0,,,23518000.0,21608000.0,39995000.0,,,562679000.0,4016861000.0,0.0710796031129649,0.0099567796844351,,,6.138814492810288,,,True,High Risk,MMS,80.10824,84.33670634920634,Low Risk
0001034054-24-000002,1034054,SBA COMMUNICATIONS CORP,US,FL,BOCA RATON,2024-02-28 17:27:00.0,10-K,20231231.0,2023.0,FY,42202000.0,184400000.0,92622000.0,,406000000.0,1189896000.0,100009000.0,194649000.0,2869000.0,2586130000.0,66001000.0,0.0386712964932157,1.5152649202284814,4.202235388041514,4.369461162978058,-0.9744788545046073,0.5137914913510987,2.949182588142604,False,Low Risk,SBAC,240.22116000000003,216.78281746031746,High Risk
0001035002-24-000007,1035002,VALERO ENERGY CORP/TX,US,TX,SAN ANTONIO,2024-02-22 14:18:00.0,10-K,20231231.0,2023.0,FY,12728000000.0,11038000000.0,1240000000.0,6901000000.0,,9229000000.0,11528000000.0,,,26346000000.0,5790000000.0,0.4375616791922873,1.9910189982728843,-1.6615739406168926,0.8672218730358265,-0.7802322933272603,,,True,High Risk,VLO,127.21392,145.87579365079364,Low Risk
0001035201-24-000004,1035201,CALIFORNIA WATER SERVICE GROUP,US,CA,SAN JOSE,2024-02-29 16:38:00.0,10-K,20231231.0,2023.0,FY,140986000.0,55079000.0,,876583000.0,1500000.0,217817000.0,101125000.0,,200000.0,,4264813000.0,,0.0237114733987164,0.024522124715707,0.3906699956024002,,,,True,High Risk,CWT,54.07144,49.78178571428572,High Risk
0001037038-24-000008,1037038,RALPH LAUREN CORP,US,NY,NEW YORK,2024-02-08 10:09:00.0,10-Q,20231231.0,2024.0,Q3,411800000.0,447700000.0,271600000.0,2824300000.0,,948700000.0,1200000.0,122800000.0,75300000.0,-7024000000.0,7004500000.0,-0.0001708428246013,0.0001713184381469,0.0001820195064237,1.087178241864983,-1.997223804100228,0.009771986970684,0.0175315868370333,True,High Risk,RL,119.5836,181.29059523809525,Low Risk
0001037646-24-000007,1037646,METTLER TOLEDO INTERNATIONAL INC/,US,OH,COLUMBUS,2024-02-09 13:07:00.0,10-K,20231231.0,2023.0,FY,210411000.0,709321000.0,205253000.0,871110000.0,27600000.0,965874000.0,872502000.0,2230381000.0,,-7325656000.0,365182000.0,-0.1191022346667656,2.3892250987179,5.637373926640004,3.3711212816820413,-1.0498497335938242,0.3911896666982009,6.107587449545706,True,High Risk,MTD,1302.4884,1328.2111507936509,High Risk
0001037868-24-000009,1037868,AMETEK INC/,US,PA,BERWYN,2024-02-22 13:49:00.0,10-K,20231231.0,2023.0,FY,497134000.0,,435144000.0,1094236000.0,215100000.0,1160457000.0,1159542000.0,,,7476512000.0,9430797000.0,0.1550913046083521,0.1229527048456244,0.1297946878005136,,0.2613899369117577,,,True,High Risk,AME,149.25052000000002,173.531626984127,Low Risk
0001037976-24-000010,1037976,JONES LANG LASALLE INC,US,IL,CHICAGO,2024-02-27 15:43:00.0,10-K,20231231.0,2023.0,FY,,2095800000.0,,2022600000.0,107700000.0,575800000.0,225400000.0,102900000.0,65900000.0,6020900000.0,16064800000.0,0.0374362636815094,0.0140306757631592,,,1.6681725323456629,2.1904761904761907,0.0064053085005726,True,High Risk,JLL,155.78227999999996,221.81440476190474,Low Risk
0001038357-24-000020,1038357,PIONEER NATURAL RESOURCES CO,US,TX,IRVING,2024-02-22 08:22:00.0,10-K,20231231.0,2023.0,FY,5000000.0,1590000000.0,,,,8448000000.0,2118000000.0,14643000000.0,54000000.0,,36613000000.0,,0.0578483052467702,0.0578562062937062,318.0,,0.1446424912927678,0.3999399120530958,True,High Risk,,,,
0001039399-24-000007,1039399,FORMFACTOR INC,US,CA,LIVERMORE,2024-02-23 16:09:00.0,10-K,20231231.0,2023.0,FY,63857000.0,88143000.0,42115000.0,861448000.0,12269000.0,131786000.0,50738000.0,,8600000.0,-165718000.0,1106794000.0,-0.3061707237596399,0.0458423157335511,0.0486491513869006,1.3803185242025149,-7.678779613560386,,,True,High Risk,FORM,32.20688,46.7040873015873,Low Risk
0001039684-24-000015,1039684,ONEOK INC /NEW/,US,OK,TULSA,2024-02-27 16:19:00.0,10-K,20231231.0,2023.0,FY,1564000000.0,,,,10000000.0,4421000000.0,,,53000000.0,16484000000.0,23414000000.0,,,,,0.4204076680417374,,,True,High Risk,OKE,65.15856,85.71535714285714,Low Risk
0001039828-24-000020,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,US,IA,WEST DEMOINES,2024-02-29 15:15:00.0,10-K,20231231.0,2023.0,FY,,,,,,3939809000.0,210530000.0,3689961000.0,19659000.0,2349517000.0,1891677000.0,0.0896056508635604,0.1112927841275228,,,-0.1948655830113168,0.0570548035602544,1.9506295207902828,True,High Risk,ANG-PD,,,
0001040971-24-000010,1040971,SL GREEN REALTY CORP,US,NY,NEW YORK,2024-02-23 16:07:00.0,10-K,20231231.0,2023.0,FY,,,,,,255979000.0,-602024000.0,1228364000.0,0.0,4585033000.0,9531181000.0,-0.1313019993531126,-0.0631636310337617,,,1.0787595203785882,-0.4901022823853516,0.1288784674218231,True,High Risk,SLG,32.69928,59.716309523809535,Low Risk
0001041061-24-000011,1041061,YUM BRANDS INC,US,KY,LOUISVILLE,2024-02-20 16:34:00.0,10-K,20231231.0,2023.0,FY,231000000.0,,83000000.0,,76000000.0,1427000000.0,1597000000.0,6584000000.0,29000000.0,,6231000000.0,,0.2562991494142192,0.2661666666666666,,,0.2425577156743621,1.0566522227571815,True,High Risk,YUM,130.13696000000002,134.8468650793651,High Risk
0001042046-24-000009,1042046,AMERICAN FINANCIAL GROUP INC,US,OH,CINCINNATI,2024-02-23 15:55:00.0,10-K,20231231.0,2023.0,FY,,,,1372000000.0,15000000.0,1970000000.0,852000000.0,1312000000.0,16000000.0,1456000000.0,28831000000.0,0.5851648351648352,0.0295515244008185,,,18.80151098901099,0.649390243902439,0.045506572786237,True,High Risk,AFG,119.40615999999999,130.16563492063491,Low Risk
0001042776-24-000033,1042776,"PIEDMONT OFFICE REALTY TRUST, INC.",US,GA,ATLANTA,2024-02-20 16:19:00.0,10-K,20231231.0,2023.0,FY,,,,3716742000.0,78388000.0,210131000.0,146830000.0,61530000.0,8800000.0,1847667000.0,4057082000.0,0.0794677828851194,0.0361910358232838,,,1.1957863619364313,2.38631561839753,0.0151660725615109,True,High Risk,PDM,7.1771199999999995,8.09031746031746,Low Risk
0001043277-24-000011,1043277,"C. H. ROBINSON WORLDWIDE, INC.",US,MN,EDEN PRAIRIE,2024-02-16 13:27:00.0,10-K,20231231.0,2023.0,FY,1303951000.0,,,743288000.0,20613000.0,94955000.0,940524000.0,,3148000.0,1879933000.0,1094895000.0,0.50029655312184,0.859008398065568,-4.498909383131792,,-0.4175882863910575,,,True,High Risk,CHRW,93.02980000000001,90.87793650793651,High Risk
0001043509-24-000022,1043509,SONIC AUTOMOTIVE INC,US,NC,CHARLOTTE,2024-02-22 16:01:00.0,10-K,20231231.0,2023.0,FY,138400000.0,,,819400000.0,,306300000.0,88500000.0,,23300000.0,1238600000.0,5364600000.0,0.0714516389471984,0.016497036125713,0.0169339099154261,,3.331180364928145,,,True,High Risk,SAH,50.21292,57.05003968253968,Low Risk
0001043604-24-000014,1043604,JUNIPER NETWORKS INC,US,CA,SUNNYVALE,2024-02-07 16:44:00.0,10-K,20231231.0,2023.0,FY,347400000.0,1227300000.0,,,68700000.0,97600000.0,471000000.0,,222600000.0,4200000.0,9518500000.0,112.14285714285714,0.0494825865419971,0.0513569800787255,3.5328151986183074,2265.309523809524,,,True,High Risk,JNPR,29.671680000000002,37.01555555555556,Low Risk
0001045450-24-000027,1045450,EPR PROPERTIES,US,MO,KANSAS CITY,2024-02-29 09:30:00.0,10-K,20231231.0,2023.0,FY,,,,,,306925000.0,98606000.0,38461000.0,7900000.0,,5758701000.0,,0.0171229588061613,,,,2.563791893086503,0.0066787631446744,True,High Risk,EPR,42.680279999999996,44.06996031746032,High Risk
0001045810-24-000029,1045810,NVIDIA CORP,US,CA,SANTA CLARA,2024-02-21 16:37:00.0,10-K,20240131.0,2023.0,FY,1193000000.0,9999000000.0,6682000000.0,,563000000.0,28090000000.0,9752000000.0,47405000000.0,1892000000.0,10385000000.0,65728000000.0,0.939046701974001,0.1483690360272638,0.1511117997985589,8.381391450125733,5.329128550794415,0.2057166965509967,0.7212299172346641,True,High Risk,NVDA,36.569880000000005,107.82559523809522,Low Risk
0001046025-24-000015,1046025,HERITAGE FINANCIAL CORP /WA/,US,WA,OLYMPIA,2024-02-27 14:56:00.0,10-K,20231231.0,2023.0,FY,,,,,2750000.0,94456000.0,61755000.0,,4300000.0,854432000.0,819887000.0,0.0722760851653496,0.0753213552599321,,,-0.0404303677764877,,,True,High Risk,HFWA,19.97404,20.728293650793653,High Risk
0001046257-24-000005,1046257,INGREDION INC,US,IL,WESTCHESTER,2024-02-21 10:12:00.0,10-K,20231231.0,2023.0,FY,873000000.0,1279000000.0,,1132000000.0,26000000.0,1057000000.0,142000000.0,,3000000.0,3538000000.0,980000000.0,0.040135669869983,0.1448979591836734,1.3271028037383177,1.4650630011454753,-0.723007348784624,,,True,High Risk,INGR,102.53976000000002,124.18031746031747,Low Risk
0001046311-24-000010,1046311,CHOICE HOTELS INTERNATIONAL INC /DE,US,MD,NORTH BETHESDA,2024-02-20 16:40:00.0,10-K,20231231.0,2023.0,FY,131284000.0,216614000.0,109248000.0,298053000.0,25200000.0,296554000.0,258507000.0,37833000.0,40459000.0,298053000.0,2394799000.0,0.8673188996587855,0.1079451761922399,0.1142060026109833,1.6499649614576033,7.034809245335561,6.832844342240901,0.0157979855511882,True,High Risk,CHH,120.00692,126.16972222222222,Low Risk
0001047127-24-000019,1047127,"AMKOR TECHNOLOGY, INC.",US,AZ,TEMPE,2024-02-16 16:00:00.0,10-K,20231231.0,2023.0,FY,899164000.0,1365504000.0,358414000.0,,,1270020000.0,765823000.0,,8300000.0,3962308000.0,6821757000.0,0.193276999163114,0.1122618410476948,0.1293053566233573,1.5186373119920282,0.7216624755066996,,,True,High Risk,AMKR,26.080440000000003,31.5909126984127,Low Risk
0001047340-24-000017,1047340,FRESH DEL MONTE PRODUCE INC,US,FL,CORAL GABLES,2024-02-26 16:40:00.0,10-K,20231231.0,2023.0,FY,15300000.0,373500000.0,37300000.0,548100000.0,7800000.0,128500000.0,98600000.0,94400000.0,6900000.0,1896300000.0,250400000.0,0.0519959921953277,0.3937699680511182,0.4193960017014037,24.41176470588235,-0.8679533829035491,1.0444915254237288,0.3769968051118211,False,Low Risk,FDP,26.84116,26.90833333333333,High Risk
0001047862-24-000012,1047862,CONSOLIDATED EDISON INC,US,NY,NEW YORK,2024-02-15 16:55:00.0,10-K,20231231.0,2023.0,FY,17000000.0,146000000.0,,,71000000.0,3935000000.0,1346000000.0,1318000000.0,64000000.0,16312000000.0,2647000000.0,0.0825159391858754,0.5085001888930865,0.511787072243346,8.588235294117647,-0.8377268268759196,1.0212443095599393,0.4979221760483566,False,Low Risk,ED,92.40092000000001,95.01551587301587,High Risk
0001048268-24-000026,1048268,"IES HOLDINGS, INC.",US,TX,HOUSTON,2024-02-02 07:51:00.0,10-Q,20231231.0,2024.0,Q1,,388556000.0,,,,24953000.0,40956000.0,2008000.0,783000.0,200940000.0,388808000.0,0.2038220364287847,0.105337338737886,,,0.9349457549517268,20.39641434262948,0.0051645027880084,True,High Risk,IESC,56.009240000000005,160.579126984127,Low Risk
0001048477-24-000016,1048477,BIOMARIN PHARMACEUTICAL INC,US,CA,NOVATO,2024-02-26 13:34:00.0,10-K,20231231.0,2023.0,FY,,461316000.0,,5611562000.0,,175902000.0,141561000.0,,17709000.0,4265669000.0,6375074000.0,0.0331861192230339,0.0222053893021477,,,0.494507426619365,,,True,High Risk,BMRN,93.76432000000001,80.72317460317461,High Risk
0001048695-24-000012,1048695,"F5, INC.",US,WA,SEATTLE,2024-02-05 16:02:00.0,10-Q,20231231.0,2024.0,Q1,63315000.0,513176000.0,282890000.0,,,165318000.0,72402000.0,,,,5348855000.0,,0.0135359810651064,0.0136981273436583,8.105125167811735,,,,True,High Risk,FFIV,151.57695999999999,198.32976190476194,Low Risk
0001049521-24-000009,1049521,MERCURY SYSTEMS INC,US,MA,ANDOVER,2024-02-06 16:24:00.0,10-Q,20231231.0,2024.0,Q2,103986000.0,124729000.0,31484000.0,,12270000.0,-30647000.0,-10920000.0,457167000.0,820000.0,320731000.0,2391367000.0,-0.0340472233741047,-0.0045664258141891,-0.0047740188451333,1.1994787759890757,6.455989598760332,-0.0238862385080287,0.1911739185160621,True,High Risk,MRCY,41.51734,33.21123015873016,High Risk
0001049782-24-000007,1049782,BROOKLINE BANCORP INC,US,MA,BOSTON,2024-02-27 15:25:00.0,10-K,20231231.0,2023.0,FY,,,,902659000.0,494000.0,115440000.0,74999000.0,,2600000.0,1198644000.0,1310219000.0,0.0625698706204678,0.0572415756449875,,,0.093084351984409,,,True,High Risk,BRKL,10.21456,10.080992063492063,High Risk
0001050441-24-000053,1050441,EAGLE BANCORP INC,US,MD,BETHESDA,2024-02-29 16:20:00.0,10-K,20231231.0,2023.0,FY,,,,,89000.0,70037000.0,100534000.0,87757000.0,6000000.0,-199507000.0,1361417000.0,-0.5039121434335637,0.0738451187255631,,,-7.823905928112798,1.1455952231730802,0.0644600442039434,True,High Risk,EGBN,28.517839999999996,23.005714285714284,High Risk
0001050797-24-000032,1050797,COLUMBIA SPORTSWEAR CO,US,OR,PORTLAND,2024-02-26 16:16:00.0,10-K,20231231.0,2023.0,FY,235927000.0,72345000.0,328759000.0,,1700000.0,354406000.0,,,12200000.0,1935789000.0,3051546000.0,,,,0.3066414611299258,0.5763835831281199,,,True,High Risk,COLM,80.15088,81.11051587301587,High Risk
0001050915-24-000009,1050915,"QUANTA SERVICES, INC.",US,TX,HOUSTON,2024-02-22 09:56:00.0,10-K,20231231.0,2023.0,FY,,3674525000.0,,3002652000.0,289014000.0,1575952000.0,491189000.0,,,6272241000.0,13464337000.0,0.0783115636022276,0.0364807416807823,,,1.1466549196690623,,,True,High Risk,PWR,178.52532,268.6387301587302,Low Risk
0001051470-24-000062,1051470,CROWN CASTLE INC.,US,TX,HOUSTON,2024-02-23 16:09:00.0,10-K,20231231.0,2023.0,FY,236000000.0,481000000.0,,,446000000.0,2878000000.0,,1935000000.0,18000000.0,,38527000000.0,,,,2.038135593220339,,,0.0502245178705842,True,High Risk,CCI,115.72071999999999,105.47833333333334,High Risk
0001051512-24-000010,1051512,TELEPHONE & DATA SYSTEMS INC /DE/,US,IL,CHICAGO,2024-02-16 07:54:00.0,10-K,20231231.0,2023.0,FY,,631000000.0,,,21000000.0,1103000000.0,-500000000.0,5160000000.0,5000000.0,5202000000.0,2864000000.0,-0.0961168781237985,-0.1745810055865921,,,-0.4494425221068819,-0.0968992248062015,1.8016759776536315,True,High Risk,TDS,13.28468,21.90972222222222,Low Risk
0001053507-24-000011,1053507,AMERICAN TOWER CORP /MA/,US,MA,BOSTON,2024-02-27 16:21:00.0,10-K,20231231.0,2023.0,FY,218600000.0,758300000.0,1280600000.0,,1400000000.0,4819900000.0,,8900000.0,,4198200000.0,11769300000.0,,,,3.468892955169259,1.8034157496069745,,0.0007562047020638,True,High Risk,AMT,194.17116000000001,203.87916666666666,High Risk
0001053706-24-000006,1053706,"CRA INTERNATIONAL, INC.",US,MA,BOSTON,2024-02-29 08:16:00.0,10-K,20231231.0,2023.0,FY,28701000.0,143644000.0,155864000.0,,1400000.0,60072000.0,38481000.0,,4800000.0,209019000.0,553211000.0,0.1841028805993713,0.0695593543873856,0.073365617433414,5.004843036827985,1.6467019744616518,,,True,High Risk,CRAI,105.06967999999999,159.85000000000002,Low Risk
0001055160-24-000005,1055160,"MFA FINANCIAL, INC.",US,NY,NEW YORK,2024-02-22 17:25:00.0,10-K,20231231.0,2023.0,FY,,,,,0.0,355349000.0,80164000.0,,0.0,110000.0,6065557000.0,728.7636363636364,0.0132162635682098,,,55140.42727272727,,,True,High Risk,MFA,10.5444,11.313214285714285,Low Risk
0001056288-24-000006,1056288,"FEDERATED HERMES, INC.",US,PA,PITTSBURGH,2024-02-23 16:16:00.0,10-K,20231231.0,2023.0,FY,,75721000.0,,,12500000.0,323948000.0,270293000.0,,0.0,-365363000.0,2101844000.0,-0.7397930277559578,0.1285980310622482,,,-6.752755478797798,,,True,High Risk,FHI,36.20728,35.84690476190477,High Risk
0001057352-24-000013,1057352,"COSTAR GROUP, INC.",US,DC,WASHINGTON,2024-02-21 18:04:00.0,10-K,20231231.0,2023.0,FY,28600000.0,190000000.0,89100000.0,,73600000.0,489500000.0,374700000.0,,12500000.0,4100000.0,8146300000.0,91.39024390243902,0.0459963418975485,0.0461583946191655,6.643356643356643,1985.9024390243903,,,True,High Risk,CSGP,78.72052,80.46511904761904,High Risk
0001057877-24-000005,1057877,IDACORP INC,US,ID,BOISE,2024-02-15 08:02:00.0,10-K,20231231.0,2023.0,FY,292616000.0,114173000.0,,712258000.0,,363264000.0,254867000.0,900000.0,8497000.0,2807239000.0,7543258000.0,0.0907892060490752,0.0337873900110535,0.0351509562877328,0.3901803045629767,1.687073669181712,283.18555555555554,0.0001193118411169,True,High Risk,IDA,101.98312,98.91329365079365,High Risk
0001058290-24-000017,1058290,COGNIZANT TECHNOLOGY SOLUTIONS CORP,US,NJ,TEANECK,2024-02-14 12:16:00.0,10-K,20231231.0,2023.0,FY,337000000.0,3849000000.0,,,182000000.0,2568000000.0,2137000000.0,19353000000.0,197000000.0,15000000.0,17852000000.0,142.46666666666667,0.1197064754649339,0.1220097059663146,11.421364985163205,1189.1333333333334,0.1104221567715599,1.0840802151019493,True,High Risk,CTSH,65.67684000000001,74.23595238095238,Low Risk
0001058623-24-000025,1058623,CUMULUS MEDIA INC,US,GA,ATLANTA,2024-02-27 08:03:00.0,10-K,20231231.0,2023.0,FY,8151000.0,210254000.0,,348462000.0,2667000.0,78480000.0,-117879000.0,,4895000.0,353732000.0,1440301000.0,-0.3332438116992525,-0.0818433091416308,-0.0823091156652585,25.7948717948718,3.071729444890482,,,True,High Risk,CMLS,4.696860000000001,2.3402474206349204,Potential Bankruptcy
0001059556-24-000017,1059556,MOODYS CORP /DE/,US,NY,NEW YORK,2024-02-14 16:34:00.0,10-K,20231231.0,2023.0,FY,52000000.0,1652000000.0,,1228000000.0,158000000.0,2151000000.0,0.0,18000000.0,28000000.0,2519000000.0,14349000000.0,0.0,0.0,0.0,31.76923076923077,4.696308058753473,0.0,0.0012544428183148,True,High Risk,MCO,326.84928,431.7104365079365,Low Risk
0001060391-24-000142,1060391,"REPUBLIC SERVICES, INC.",US,AZ,PHOENIX,2024-02-28 21:49:00.0,10-K,20231231.0,2023.0,FY,1411500000.0,1768400000.0,,,42300000.0,2786700000.0,1487600000.0,229600000.0,22100000.0,10542300000.0,31410100000.0,0.1411077279151608,0.0473605623668819,0.0495889808191048,1.25285157633723,1.979435227606879,6.479094076655052,0.0073097506852891,False,Low Risk,RSG,143.61632,193.8140873015873,Low Risk
0001060822-24-000062,1060822,CARTERS INC,US,GA,ATLANTA,2024-02-27 12:31:00.0,10-K,20231231.0,2023.0,FY,16500000.0,,,,3700000.0,268258000.0,250038000.0,,,0.0,2439715000.0,,0.1024865609302726,0.1031844058410004,,,,,True,High Risk,CRI,71.24116000000001,67.4340873015873,High Risk
0001061219-24-000006,1061219,ENTERPRISE PRODUCTS PARTNERS L.P.,US,TX,HOUSTON,2024-02-28 10:55:00.0,10-K,20231231.0,2023.0,FY,199000000.0,1000000.0,,,103000000.0,8039000000.0,4634000000.0,65186000000.0,146000000.0,,70982000000.0,,0.0652841565467301,0.0654676970459008,0.0050251256281407,,0.0710888841162212,0.91834549604125,True,High Risk,EPD,26.306919999999998,29.03384920634921,Low Risk
0001061630-24-000029,1061630,"BLACKSTONE MORTGAGE TRUST, INC.",US,NY,NEW YORK,2024-02-14 06:45:00.0,10-K,20231231.0,2023.0,FY,,,,5507459000.0,,396825000.0,246555000.0,,680000.0,4367711000.0,2981462000.0,0.0564494766251704,0.0826960061875683,,,-0.3173856969932305,,,True,High Risk,BXMT,20.871,18.74456349206349,High Risk
